order_number;line_number;date;customer;country;product;qty;unit_price
101713;36;28.02.2021;AW00029497;poland;BK-M47B-38;5;647,994
101714;1;28.02.2021;AW00029683;poland;BK-M68B-42;2;1229,4589
101714;2;28.02.2021;AW00029683;poland;BK-M68S-38;1;1242,8518
101714;3;28.02.2021;AW00029683;poland;LJ-0192-L;1;28,8404
101714;4;28.02.2021;AW00029683;poland;GL-F110-S;2;22,794
101714;5;28.02.2021;AW00029683;poland;CA-1098;1;5,1865
101714;6;28.02.2021;AW00029683;poland;GL-F110-L;6;22,794
101714;7;28.02.2021;AW00029683;poland;TG-W091-L;4;44,994
101714;8;28.02.2021;AW00029683;poland;BK-M68B-38;1;1229,4589
101714;9;28.02.2021;AW00029683;poland;GL-F110-M;2;22,794
101715;1;28.02.2021;AW00029937;poland;GL-F110-M;6;22,794
101715;2;28.02.2021;AW00029937;poland;BK-M68S-42;2;1242,8518
101715;3;28.02.2021;AW00029937;poland;TG-W091-L;11;43,4942
101715;4;28.02.2021;AW00029937;poland;PU-0452;7;11,994
101715;5;28.02.2021;AW00029937;poland;LJ-0192-X;5;28,8404
101715;6;28.02.2021;AW00029937;poland;BK-M68B-38;6;1229,4589
101715;7;28.02.2021;AW00029937;poland;FK-9939;1;137,694
101715;8;28.02.2021;AW00029937;poland;RW-M928;2;196,329
101715;9;28.02.2021;AW00029937;poland;HB-M763;3;33,7745
101715;10;28.02.2021;AW00029937;poland;LJ-0192-M;2;28,8404
101715;11;28.02.2021;AW00029937;poland;BK-M47B-44;3;647,994
101715;12;28.02.2021;AW00029937;poland;BK-M68S-38;1;1242,8518
101715;13;28.02.2021;AW00029937;poland;FR-M63B-48;2;209,256
101715;14;28.02.2021;AW00029937;poland;HS-3479;4;74,838
101715;15;28.02.2021;AW00029937;poland;FR-M94S-46;2;744,2727
101715;16;28.02.2021;AW00029937;poland;CA-1098;8;5,1865
101715;17;28.02.2021;AW00029937;poland;TG-W091-S;6;44,994
101715;18;28.02.2021;AW00029937;poland;BK-M68B-42;7;1229,4589
101715;19;28.02.2021;AW00029937;poland;FR-M63B-38;2;209,256
101715;20;28.02.2021;AW00029937;poland;HL-U509;5;20,1865
101715;21;28.02.2021;AW00029937;poland;FW-M423;3;36,447
101715;22;28.02.2021;AW00029937;poland;LO-C100;2;15
101715;23;28.02.2021;AW00029937;poland;HL-U509-R;7;20,1865
101715;24;28.02.2021;AW00029937;poland;FR-M94S-38;3;744,2727
101715;25;28.02.2021;AW00029937;poland;GL-H102-S;6;14,1289
101715;26;28.02.2021;AW00029937;poland;FR-M63B-44;3;209,256
101715;27;28.02.2021;AW00029937;poland;BK-M47B-40;3;647,994
101715;28;28.02.2021;AW00029937;poland;BK-M47B-48;3;647,994
101715;29;28.02.2021;AW00029937;poland;HL-U509-B;15;18,5043
101715;30;28.02.2021;AW00029937;poland;SH-M897-M;1;35,994
101715;31;28.02.2021;AW00029937;poland;FR-M94B-42;3;736,1455
101715;32;28.02.2021;AW00029937;poland;SB-M891-S;1;53,994
101715;33;28.02.2021;AW00029937;poland;FR-M94B-38;1;736,1455
101715;34;28.02.2021;AW00029937;poland;LJ-0192-L;2;28,8404
101715;35;28.02.2021;AW00029937;poland;GL-H102-M;7;14,1289
101715;36;28.02.2021;AW00029937;poland;SB-M891-M;8;53,994
101716;1;28.02.2021;AW00029636;poland;BK-R50R-62;3;469,794
101716;2;28.02.2021;AW00029636;poland;BK-R50R-60;3;469,794
101716;3;28.02.2021;AW00029636;poland;BK-R50R-48;2;469,794
101716;4;28.02.2021;AW00029636;poland;BK-R50R-44;4;469,794
101716;5;28.02.2021;AW00029636;poland;RW-R623;2;67,539
101716;6;28.02.2021;AW00029636;poland;BK-R50B-52;2;469,794
101717;1;28.02.2021;AW00029654;poland;GL-F110-S;2;22,794
101717;2;28.02.2021;AW00029654;poland;GL-F110-L;9;22,794
101717;3;28.02.2021;AW00029654;poland;GL-F110-M;4;22,794
101717;4;28.02.2021;AW00029654;poland;BK-M68B-38;3;1229,4589
101718;1;28.02.2021;AW00029875;poland;HL-U509-B;1;20,1865
101718;2;28.02.2021;AW00029875;poland;FR-R72Y-44;2;324,4527
101719;1;28.02.2021;AW00029734;poland;BK-M47B-48;3;647,994
101719;2;28.02.2021;AW00029734;poland;RW-M928;4;196,329
101719;3;28.02.2021;AW00029734;poland;FR-M63B-44;4;209,256
101719;4;28.02.2021;AW00029734;poland;GL-H102-L;2;14,1289
101719;5;28.02.2021;AW00029734;poland;BK-M68S-38;6;1242,8518
101719;6;28.02.2021;AW00029734;poland;BK-M68B-42;4;1229,4589
101719;7;28.02.2021;AW00029734;poland;SB-M891-L;9;53,994
101719;8;28.02.2021;AW00029734;poland;HL-U509;6;20,1865
101719;9;28.02.2021;AW00029734;poland;FR-M94S-46;2;744,2727
101719;10;28.02.2021;AW00029734;poland;LJ-0192-X;1;28,8404
101719;11;28.02.2021;AW00029734;poland;BK-M47B-38;1;647,994
101719;12;28.02.2021;AW00029734;poland;SH-M897-S;5;35,994
101719;13;28.02.2021;AW00029734;poland;HB-M763;5;33,7745
101719;14;28.02.2021;AW00029734;poland;LJ-0192-L;8;28,8404
101719;15;28.02.2021;AW00029734;poland;SB-M891-M;3;53,994
101719;16;28.02.2021;AW00029734;poland;HS-3479;1;74,838
101719;17;28.02.2021;AW00029734;poland;FK-1639;2;88,932
101719;18;28.02.2021;AW00029734;poland;SH-M897-L;4;35,994
101719;19;28.02.2021;AW00029734;poland;HL-U509-B;15;18,5043
101719;20;28.02.2021;AW00029734;poland;BK-M47B-40;2;647,994
101719;21;28.02.2021;AW00029734;poland;LO-C100;1;15
101719;22;28.02.2021;AW00029734;poland;SH-M897-M;2;35,994
101719;23;28.02.2021;AW00029734;poland;HS-2451;6;61,374
101719;24;28.02.2021;AW00029734;poland;TG-W091-M;2;44,994
101719;25;28.02.2021;AW00029734;poland;FW-M423;2;36,447
101719;26;28.02.2021;AW00029734;poland;BK-M68B-38;2;1229,4589
101719;27;28.02.2021;AW00029734;poland;FR-M63B-48;4;209,256
101719;28;28.02.2021;AW00029734;poland;PU-0452;5;11,994
101719;29;28.02.2021;AW00029734;poland;FR-M63B-38;4;209,256
101719;30;28.02.2021;AW00029734;poland;GL-H102-M;3;14,1289
101719;31;28.02.2021;AW00029734;poland;FR-M94B-42;2;736,1455
101719;32;28.02.2021;AW00029734;poland;BK-M68S-42;3;1242,8518
101719;33;28.02.2021;AW00029734;poland;CA-1098;8;5,1865
101719;34;28.02.2021;AW00029734;poland;FR-M94S-38;1;744,2727
101719;35;28.02.2021;AW00029734;poland;HB-M243;1;24,2945
101719;36;28.02.2021;AW00029734;poland;BK-M68B-46;1;1229,4589
101719;37;28.02.2021;AW00029734;poland;FR-M94S-42;1;744,2727
101719;38;28.02.2021;AW00029734;poland;TG-W091-L;12;43,4942
101719;39;28.02.2021;AW00029734;poland;TG-W091-S;11;43,4942
101719;40;28.02.2021;AW00029734;poland;HL-U509-R;6;20,1865
101719;41;28.02.2021;AW00029734;poland;SB-M891-S;4;53,994
101719;42;28.02.2021;AW00029734;poland;GL-F110-M;4;22,794
101719;43;28.02.2021;AW00029734;poland;LJ-0192-M;1;28,8404
101719;44;28.02.2021;AW00029734;poland;GL-H102-S;5;14,1289
101719;45;28.02.2021;AW00029734;poland;GL-F110-L;2;22,794
101719;46;28.02.2021;AW00029734;poland;RW-M762;2;141,615
101720;1;28.02.2021;AW00029994;poland;BK-R50B-60;10;469,794
101720;2;28.02.2021;AW00029994;poland;FR-R38R-60;2;202,332
101720;3;28.02.2021;AW00029994;poland;BK-R50B-58;10;469,794
101720;4;28.02.2021;AW00029994;poland;BK-R50B-44;7;469,794
101720;5;28.02.2021;AW00029994;poland;BK-R64Y-42;1;600,2625
101720;6;28.02.2021;AW00029994;poland;FR-R92R-44;3;780,8182
101720;7;28.02.2021;AW00029994;poland;BK-R89B-48;2;1308,9375
101720;8;28.02.2021;AW00029994;poland;BK-R50B-52;11;454,1342
101720;9;28.02.2021;AW00029994;poland;BK-R50R-62;6;469,794
101720;10;28.02.2021;AW00029994;poland;FR-R38R-62;1;202,332
101720;11;28.02.2021;AW00029994;poland;SB-M891-L;1;53,994
101720;12;28.02.2021;AW00029994;poland;FR-R72Y-48;3;324,4527
101720;13;28.02.2021;AW00029994;poland;BK-R89R-52;5;1466,01
101720;14;28.02.2021;AW00029994;poland;BK-R89B-44;5;1308,9375
101720;15;28.02.2021;AW00029994;poland;BK-R50R-52;4;469,794
101720;16;28.02.2021;AW00029994;poland;FR-R72Y-38;5;324,4527
101720;17;28.02.2021;AW00029994;poland;BK-R64Y-40;1;600,2625
101720;18;28.02.2021;AW00029994;poland;BK-R89B-52;2;1308,9375
101720;19;28.02.2021;AW00029994;poland;HB-R956;1;65,6018
101720;20;28.02.2021;AW00029994;poland;BK-R50R-44;18;430,6445
101720;21;28.02.2021;AW00029994;poland;BK-R89R-48;3;1466,01
101720;22;28.02.2021;AW00029994;poland;FW-R820;2;198,036
101720;23;28.02.2021;AW00029994;poland;BK-R50R-60;5;469,794
101720;24;28.02.2021;AW00029994;poland;FR-R38B-52;4;183,9382
101720;25;28.02.2021;AW00029994;poland;FR-R72Y-44;4;324,4527
101720;26;28.02.2021;AW00029994;poland;BK-R64Y-48;6;600,2625
101720;27;28.02.2021;AW00029994;poland;FR-R38R-44;7;202,332
101720;28;28.02.2021;AW00029994;poland;RW-R623;2;67,539
101720;29;28.02.2021;AW00029994;poland;BK-R50R-48;8;469,794
101720;30;28.02.2021;AW00029994;poland;BK-R89R-44;2;1466,01
101720;31;28.02.2021;AW00029994;poland;FR-R92B-44;3;780,8182
101720;32;28.02.2021;AW00029994;poland;HL-U509-R;1;20,1865
101720;33;28.02.2021;AW00029994;poland;FR-R38B-44;3;183,9382
101720;34;28.02.2021;AW00029994;poland;FR-R38R-48;7;202,332
101720;35;28.02.2021;AW00029994;poland;BK-R64Y-38;6;600,2625
101720;36;28.02.2021;AW00029994;poland;FR-R38B-58;5;183,9382
101720;37;28.02.2021;AW00029994;poland;FW-R762;4;149,031
101721;1;28.02.2021;AW00029672;poland;TG-W091-S;1;44,994
101722;1;28.02.2021;AW00029599;poland;BK-R50R-62;1;469,794
101723;1;28.02.2021;AW00029973;poland;BK-R50R-48;2;469,794
101723;2;28.02.2021;AW00029973;poland;BK-R50B-52;1;469,794
101723;3;28.02.2021;AW00029973;poland;BK-R50B-58;2;469,794
101723;4;28.02.2021;AW00029973;poland;BK-R50R-60;1;469,794
101723;5;28.02.2021;AW00029973;poland;RW-R623;1;67,539
101724;1;28.02.2021;AW00030067;poland;BK-M68S-42;3;1242,8518
101724;2;28.02.2021;AW00030067;poland;FR-M63B-38;2;209,256
101724;3;28.02.2021;AW00030067;poland;HB-M763;3;33,7745
101724;4;28.02.2021;AW00030067;poland;RW-M762;1;141,615
101724;5;28.02.2021;AW00030067;poland;FR-M63B-48;2;209,256
101724;6;28.02.2021;AW00030067;poland;RW-M423;2;52,647
101724;7;28.02.2021;AW00030067;poland;BK-M47B-44;1;647,994
101724;8;28.02.2021;AW00030067;poland;FR-M94B-42;1;736,1455
101724;9;28.02.2021;AW00030067;poland;BK-M68B-38;7;1229,4589
101724;10;28.02.2021;AW00030067;poland;GL-F110-L;7;22,794
101724;11;28.02.2021;AW00030067;poland;HB-M918;2;65,6018
101724;12;28.02.2021;AW00030067;poland;BK-M68B-42;2;1229,4589
101724;13;28.02.2021;AW00030067;poland;BK-M47B-38;7;647,994
101724;14;28.02.2021;AW00030067;poland;FR-M63B-44;3;209,256
101724;15;28.02.2021;AW00030067;poland;BK-M68B-46;1;1229,4589
101724;16;28.02.2021;AW00030067;poland;BK-M47B-48;2;647,994
101724;17;28.02.2021;AW00030067;poland;GL-F110-M;5;22,794
101724;18;28.02.2021;AW00030067;poland;FW-M762;5;125,415
101724;19;28.02.2021;AW00030067;poland;FW-M423;1;36,447
101724;20;28.02.2021;AW00030067;poland;RW-M928;2;196,329
101724;21;28.02.2021;AW00030067;poland;FR-M94S-38;2;744,2727
101724;22;28.02.2021;AW00030067;poland;BK-M68S-38;5;1242,8518
101724;23;28.02.2021;AW00030067;poland;BK-M47B-40;2;647,994
101724;24;28.02.2021;AW00030067;poland;BK-M68S-46;2;1242,8518
101725;1;28.02.2021;AW00029771;poland;FW-M928;3;180,129
101725;2;28.02.2021;AW00029771;poland;SB-M891-S;1;53,994
101725;3;28.02.2021;AW00029771;poland;LJ-0192-X;3;28,8404
101725;4;28.02.2021;AW00029771;poland;BK-M47B-38;1;647,994
101726;1;28.02.2021;AW00029778;poland;BK-R50B-58;2;469,794
101726;2;28.02.2021;AW00029778;poland;SB-M891-M;2;53,994
101726;3;28.02.2021;AW00029778;poland;BK-R50B-52;2;469,794
101726;4;28.02.2021;AW00029778;poland;BK-R50R-44;1;469,794
101726;5;28.02.2021;AW00029778;poland;BK-R50R-48;1;469,794
101726;6;28.02.2021;AW00029778;poland;RW-R623;2;67,539
101726;7;28.02.2021;AW00029778;poland;BK-R50R-60;3;469,794
101727;1;28.02.2021;AW00029858;poland;SB-M891-M;2;53,994
101728;1;28.02.2021;AW00029844;poland;BK-R50R-62;1;469,794
101728;2;28.02.2021;AW00029844;poland;SH-M897-M;6;35,994
101728;3;28.02.2021;AW00029844;poland;HL-U509-R;5;20,1865
101728;4;28.02.2021;AW00029844;poland;SB-M891-M;2;53,994
101728;5;28.02.2021;AW00029844;poland;BK-R64Y-44;2;600,2625
101728;6;28.02.2021;AW00029844;poland;LJ-0192-M;4;28,8404
101728;7;28.02.2021;AW00029844;poland;BK-R50R-60;1;469,794
101728;8;28.02.2021;AW00029844;poland;BK-R50B-58;3;469,794
101728;9;28.02.2021;AW00029844;poland;BK-R50R-58;1;469,794
101728;10;28.02.2021;AW00029844;poland;BK-R50R-44;2;469,794
101728;11;28.02.2021;AW00029844;poland;BK-R50B-52;4;469,794
101728;12;28.02.2021;AW00029844;poland;PU-0452;4;11,994
101728;13;28.02.2021;AW00029844;poland;FR-R38R-44;1;202,332
101728;14;28.02.2021;AW00029844;poland;FW-R820;1;198,036
101728;15;28.02.2021;AW00029844;poland;BK-R50B-48;4;469,794
101728;16;28.02.2021;AW00029844;poland;FR-R72Y-44;5;324,4527
101728;17;28.02.2021;AW00029844;poland;TG-W091-S;3;44,994
101728;18;28.02.2021;AW00029844;poland;BK-R89B-58;1;1308,9375
101728;19;28.02.2021;AW00029844;poland;RW-R623;2;67,539
101728;20;28.02.2021;AW00029844;poland;FR-R38R-60;1;202,332
101728;21;28.02.2021;AW00029844;poland;BK-R50R-52;1;469,794
101728;22;28.02.2021;AW00029844;poland;BK-R50B-62;1;469,794
101728;23;28.02.2021;AW00029844;poland;HL-U509-B;4;20,1865
101728;24;28.02.2021;AW00029844;poland;BK-R89B-48;3;1308,9375
101728;25;28.02.2021;AW00029844;poland;HL-U509;2;20,1865
101728;26;28.02.2021;AW00029844;poland;FW-R762;4;149,031
101728;27;28.02.2021;AW00029844;poland;BK-R64Y-42;2;600,2625
101728;28;28.02.2021;AW00029844;poland;BK-R64Y-48;3;600,2625
101728;29;28.02.2021;AW00029844;poland;BK-R64Y-38;3;600,2625
101728;30;28.02.2021;AW00029844;poland;FR-R38B-52;1;183,9382
101728;31;28.02.2021;AW00029844;poland;TG-W091-L;2;44,994
101728;32;28.02.2021;AW00029844;poland;BK-R89B-44;3;1308,9375
101728;33;28.02.2021;AW00029844;poland;BK-R50B-60;2;469,794
101728;34;28.02.2021;AW00029844;poland;BK-R64Y-40;4;600,2625
101728;35;28.02.2021;AW00029844;poland;BK-R89R-52;4;1466,01
101728;36;28.02.2021;AW00029844;poland;BK-R89R-48;2;1466,01
101728;37;28.02.2021;AW00029844;poland;CA-1098;4;5,1865
101728;38;28.02.2021;AW00029844;poland;LJ-0192-L;6;28,8404
101728;39;28.02.2021;AW00029844;poland;BK-R89R-44;4;1466,01
101728;40;28.02.2021;AW00029844;poland;GL-H102-M;2;14,1289
101729;1;28.02.2021;AW00029704;poland;GL-H102-S;3;14,1289
101729;2;28.02.2021;AW00029704;poland;TG-W091-L;10;44,994
101729;3;28.02.2021;AW00029704;poland;FR-R38B-58;6;183,9382
101729;4;28.02.2021;AW00029704;poland;BK-R89R-44;1;1466,01
101729;5;28.02.2021;AW00029704;poland;RW-R623;5;67,539
101729;6;28.02.2021;AW00029704;poland;BK-R64Y-38;7;600,2625
101729;7;28.02.2021;AW00029704;poland;HL-U509;10;20,1865
101729;8;28.02.2021;AW00029704;poland;LJ-0192-M;3;28,8404
101729;9;28.02.2021;AW00029704;poland;SH-M897-M;4;35,994
101729;10;28.02.2021;AW00029704;poland;SB-M891-L;5;53,994
101729;11;28.02.2021;AW00029704;poland;BK-R50R-62;13;454,1342
101729;12;28.02.2021;AW00029704;poland;FR-R72Y-48;1;324,4527
101729;13;28.02.2021;AW00029704;poland;HL-U509-B;4;20,1865
101729;14;28.02.2021;AW00029704;poland;PU-0452;4;11,994
101729;15;28.02.2021;AW00029704;poland;SB-M891-S;2;53,994
101729;16;28.02.2021;AW00029704;poland;LO-C100;4;15
101729;17;28.02.2021;AW00029704;poland;FR-R38R-60;2;202,332
101729;18;28.02.2021;AW00029704;poland;SH-M897-L;5;35,994
101729;19;28.02.2021;AW00029704;poland;BK-R64Y-40;1;600,2625
101729;20;28.02.2021;AW00029704;poland;BK-R50B-52;6;469,794
101729;21;28.02.2021;AW00029704;poland;BK-R50R-48;2;469,794
101729;22;28.02.2021;AW00029704;poland;BK-R50B-60;1;469,794
101729;23;28.02.2021;AW00029704;poland;FR-R38R-44;4;202,332
101729;24;28.02.2021;AW00029704;poland;BK-R64Y-48;4;600,2625
101729;25;28.02.2021;AW00029704;poland;LJ-0192-L;4;28,8404
101729;26;28.02.2021;AW00029704;poland;TG-W091-S;4;44,994
101729;27;28.02.2021;AW00029704;poland;HL-U509-R;3;20,1865
101729;28;28.02.2021;AW00029704;poland;FR-R72Y-38;1;324,4527
101729;29;28.02.2021;AW00029704;poland;BK-R89R-48;1;1466,01
101729;30;28.02.2021;AW00029704;poland;BK-R89B-44;2;1308,9375
101729;31;28.02.2021;AW00029704;poland;BK-R50R-60;3;469,794
101729;32;28.02.2021;AW00029704;poland;SH-M897-S;3;35,994
101729;33;28.02.2021;AW00029704;poland;GL-H102-M;4;14,1289
101729;34;28.02.2021;AW00029704;poland;FR-R92R-44;4;780,8182
101729;35;28.02.2021;AW00029704;poland;BK-R50B-58;4;469,794
101729;36;28.02.2021;AW00029704;poland;FR-R72Y-44;1;324,4527
101729;37;28.02.2021;AW00029704;poland;CA-1098;6;5,1865
101729;38;28.02.2021;AW00029704;poland;FR-R38R-62;2;202,332
101729;39;28.02.2021;AW00029704;poland;SB-M891-M;5;53,994
101729;40;28.02.2021;AW00029704;poland;BK-R50R-44;3;469,794
101729;41;28.02.2021;AW00029704;poland;FW-R762;2;149,031
101729;42;28.02.2021;AW00029704;poland;TG-W091-M;2;44,994
101729;43;28.02.2021;AW00029704;poland;LJ-0192-X;4;28,8404
101729;44;28.02.2021;AW00029704;poland;BK-R50R-52;2;469,794
101729;45;28.02.2021;AW00029704;poland;HB-R956;1;65,6018
101729;46;28.02.2021;AW00029704;poland;FR-R92B-44;2;780,8182
101729;47;28.02.2021;AW00029704;poland;GL-H102-L;5;14,1289
101729;48;28.02.2021;AW00029704;poland;BK-R50B-44;4;469,794
101729;49;28.02.2021;AW00029704;poland;FR-R38B-52;2;183,9382
101730;1;28.02.2021;AW00029890;poland;LJ-0192-X;2;28,8404
101730;2;28.02.2021;AW00029890;poland;HB-R956;1;65,6018
101731;1;28.02.2021;AW00029824;poland;FR-R38B-58;1;183,9382
101732;1;28.02.2021;AW00029811;poland;GL-F110-S;1;22,794
101732;2;28.02.2021;AW00029811;poland;BK-M68B-38;1;1229,4589
101732;3;28.02.2021;AW00029811;poland;LJ-0192-L;1;28,8404
101732;4;28.02.2021;AW00029811;poland;TG-W091-L;2;44,994
101732;5;28.02.2021;AW00029811;poland;GL-F110-M;2;22,794
101732;6;28.02.2021;AW00029811;poland;GL-F110-L;3;22,794
101732;7;28.02.2021;AW00029811;poland;CA-1098;6;5,1865
101733;1;28.02.2021;AW00029549;poland;SH-M897-M;2;35,994
101733;2;28.02.2021;AW00029549;poland;FR-M63B-38;3;209,256
101733;3;28.02.2021;AW00029549;poland;GL-F110-M;5;22,794
101733;4;28.02.2021;AW00029549;poland;GL-H102-M;2;14,1289
101733;5;28.02.2021;AW00029549;poland;BK-M68S-38;2;1242,8518
101733;6;28.02.2021;AW00029549;poland;BK-M68S-42;2;1242,8518
101733;7;28.02.2021;AW00029549;poland;FR-M63B-48;2;209,256
101733;8;28.02.2021;AW00029549;poland;LJ-0192-L;2;28,8404
101733;9;28.02.2021;AW00029549;poland;GL-F110-L;21;20,8945
101733;10;28.02.2021;AW00029549;poland;LO-C100;2;15
101733;11;28.02.2021;AW00029549;poland;BK-M47B-48;5;647,994
101733;12;28.02.2021;AW00029549;poland;BK-M68B-42;6;1229,4589
101733;13;28.02.2021;AW00029549;poland;RW-M928;1;196,329
101733;14;28.02.2021;AW00029549;poland;SB-M891-M;4;53,994
101733;15;28.02.2021;AW00029549;poland;BK-M68B-46;5;1229,4589
101733;16;28.02.2021;AW00029549;poland;HB-M763;3;33,7745
101733;17;28.02.2021;AW00029549;poland;LJ-0192-M;3;28,8404
101733;18;28.02.2021;AW00029549;poland;RW-M762;1;141,615
101733;19;28.02.2021;AW00029549;poland;TG-W091-S;4;44,994
101733;20;28.02.2021;AW00029549;poland;HL-U509;2;20,1865
101733;21;28.02.2021;AW00029549;poland;CA-1098;5;5,1865
101733;22;28.02.2021;AW00029549;poland;LJ-0192-X;2;28,8404
101733;23;28.02.2021;AW00029549;poland;SB-M891-S;2;53,994
101733;24;28.02.2021;AW00029549;poland;BK-M47B-44;2;647,994
101733;25;28.02.2021;AW00029549;poland;TG-W091-L;3;44,994
101733;26;28.02.2021;AW00029549;poland;BK-M68B-38;1;1229,4589
101733;27;28.02.2021;AW00029549;poland;BK-M47B-40;3;647,994
101733;28;28.02.2021;AW00029549;poland;HL-U509-B;2;20,1865
101733;29;28.02.2021;AW00029549;poland;BK-M47B-38;4;647,994
101733;30;28.02.2021;AW00029549;poland;HB-M918;4;65,6018
101733;31;28.02.2021;AW00029549;poland;PU-0452;3;11,994
101733;32;28.02.2021;AW00029549;poland;HL-U509-R;3;20,1865
101733;33;28.02.2021;AW00029549;poland;RW-M423;2;52,647
101733;34;28.02.2021;AW00029549;poland;BK-M68S-46;5;1242,8518
101733;35;28.02.2021;AW00029549;poland;FW-M423;2;36,447
101734;1;28.02.2021;AW00030109;poland;FW-R762;3;149,031
101734;2;28.02.2021;AW00030109;poland;FR-R38B-44;2;183,9382
101734;3;28.02.2021;AW00030109;poland;BK-R50R-48;2;469,794
101734;4;28.02.2021;AW00030109;poland;SB-M891-M;6;53,994
101734;5;28.02.2021;AW00030109;poland;FR-R38B-52;2;183,9382
101734;6;28.02.2021;AW00030109;poland;BK-R64Y-38;2;600,2625
101734;7;28.02.2021;AW00030109;poland;TG-W091-L;3;44,994
101734;8;28.02.2021;AW00030109;poland;TG-W091-M;3;44,994
101734;9;28.02.2021;AW00030109;poland;BK-R50R-44;6;469,794
101734;10;28.02.2021;AW00030109;poland;FR-R38R-52;1;202,332
101734;11;28.02.2021;AW00030109;poland;TG-W091-S;10;44,994
101734;12;28.02.2021;AW00030109;poland;BK-R50R-52;1;469,794
101734;13;28.02.2021;AW00030109;poland;BK-R89R-44;6;1466,01
101734;14;28.02.2021;AW00030109;poland;FR-R72Y-38;4;324,4527
101734;15;28.02.2021;AW00030109;poland;GL-H102-S;3;14,1289
101734;16;28.02.2021;AW00030109;poland;FR-R92B-44;1;780,8182
101734;17;28.02.2021;AW00030109;poland;FR-R38R-48;2;202,332
101734;18;28.02.2021;AW00030109;poland;SH-M897-M;9;35,994
101734;19;28.02.2021;AW00030109;poland;GL-H102-L;2;14,1289
101734;20;28.02.2021;AW00030109;poland;BK-R50R-60;3;469,794
101734;21;28.02.2021;AW00030109;poland;RW-R623;2;67,539
101734;22;28.02.2021;AW00030109;poland;FR-R72Y-44;2;324,4527
101734;23;28.02.2021;AW00030109;poland;FR-R92R-44;4;780,8182
101734;24;28.02.2021;AW00030109;poland;HL-U509;8;20,1865
101734;25;28.02.2021;AW00030109;poland;LJ-0192-L;9;28,8404
101734;26;28.02.2021;AW00030109;poland;FR-R38R-60;1;202,332
101734;27;28.02.2021;AW00030109;poland;LJ-0192-M;2;28,8404
101734;28;28.02.2021;AW00030109;poland;GL-H102-M;9;14,1289
101734;29;28.02.2021;AW00030109;poland;BK-R89R-48;1;1466,01
101734;30;28.02.2021;AW00030109;poland;FR-R72Y-40;1;324,4527
101734;31;28.02.2021;AW00030109;poland;FR-R38R-44;2;202,332
101734;32;28.02.2021;AW00030109;poland;BK-R64Y-40;1;600,2625
101734;33;28.02.2021;AW00030109;poland;BK-R50B-58;11;454,1342
101734;34;28.02.2021;AW00030109;poland;FR-R92R-62;1;780,8182
101734;35;28.02.2021;AW00030109;poland;HL-U509-B;16;18,5043
101734;36;28.02.2021;AW00030109;poland;BK-R89R-52;3;1466,01
101734;37;28.02.2021;AW00030109;poland;FR-R38B-58;1;183,9382
101734;38;28.02.2021;AW00030109;poland;PU-0452;4;11,994
101734;39;28.02.2021;AW00030109;poland;FR-R38R-62;1;202,332
101734;40;28.02.2021;AW00030109;poland;BK-R89B-44;5;1308,9375
101734;41;28.02.2021;AW00030109;poland;LJ-0192-X;2;28,8404
101734;42;28.02.2021;AW00030109;poland;SH-M897-S;2;35,994
101734;43;28.02.2021;AW00030109;poland;CA-1098;2;5,1865
101734;44;28.02.2021;AW00030109;poland;SH-M897-L;3;35,994
101734;45;28.02.2021;AW00030109;poland;BK-R89B-52;1;1308,9375
101734;46;28.02.2021;AW00030109;poland;BK-R50B-60;3;469,794
101734;47;28.02.2021;AW00030109;poland;HL-U509-R;5;20,1865
101734;48;28.02.2021;AW00030109;poland;BK-R50B-52;17;430,6445
101734;49;28.02.2021;AW00030109;poland;LO-C100;2;15
101734;50;28.02.2021;AW00030109;poland;SB-M891-S;2;53,994
101734;51;28.02.2021;AW00030109;poland;BK-R64Y-42;1;600,2625
101734;52;28.02.2021;AW00030109;poland;SB-M891-L;5;53,994
101735;1;28.02.2021;AW00029879;poland;GL-F110-S;2;22,794
101735;2;28.02.2021;AW00029879;poland;BK-M68B-42;1;1229,4589
101735;3;28.02.2021;AW00029879;poland;CA-1098;4;5,1865
101735;4;28.02.2021;AW00029879;poland;BK-M68B-38;2;1229,4589
101735;5;28.02.2021;AW00029879;poland;TG-W091-L;4;44,994
101735;6;28.02.2021;AW00029879;poland;LJ-0192-L;4;28,8404
101735;7;28.02.2021;AW00029879;poland;BK-M68S-38;1;1242,8518
101736;1;28.02.2021;AW00029849;poland;BK-R64Y-38;1;600,2625
101737;1;28.02.2021;AW00029958;poland;BK-M68B-38;1;1229,4589
101737;2;28.02.2021;AW00029958;poland;HL-U509;2;20,1865
101738;1;28.02.2021;AW00029610;poland;FR-R72Y-40;1;324,4527
101738;2;28.02.2021;AW00029610;poland;FR-R38B-44;1;183,9382
101739;1;28.02.2021;AW00029826;poland;FW-M928;3;180,129
101740;1;28.02.2021;AW00029795;poland;LJ-0192-L;8;28,8404
101740;2;28.02.2021;AW00029795;poland;SH-M897-M;5;35,994
101740;3;28.02.2021;AW00029795;poland;FR-R38R-48;4;202,332
101740;4;28.02.2021;AW00029795;poland;SH-M897-L;4;35,994
101740;5;28.02.2021;AW00029795;poland;FR-R38B-52;2;183,9382
101740;6;28.02.2021;AW00029795;poland;SH-M897-S;1;35,994
