order_number;line_number;date;reseller;country;product;qty;unit_price
103270;22;29.01.2021;AW00029841;poland;BK-T44U-54;2;728,91
103271;1;29.01.2021;AW00029964;poland;FR-T98U-60;2;602,346
103271;2;29.01.2021;AW00029964;poland;BK-T79U-60;4;1430,442
103271;3;29.01.2021;AW00029964;poland;BK-T44U-60;4;728,91
103271;4;29.01.2021;AW00029964;poland;FR-T67Y-50;2;200,052
103271;5;29.01.2021;AW00029964;poland;BK-T18Y-44;4;445,41
103271;6;29.01.2021;AW00029964;poland;FR-T67Y-44;2;200,052
103271;7;29.01.2021;AW00029964;poland;BK-T44U-46;2;728,91
103271;8;29.01.2021;AW00029964;poland;FR-T67U-50;6;200,052
103271;9;29.01.2021;AW00029964;poland;BK-T18U-50;4;445,41
103271;10;29.01.2021;AW00029964;poland;FR-T67Y-62;4;200,052
103271;11;29.01.2021;AW00029964;poland;BK-T44U-54;2;728,91
103271;12;29.01.2021;AW00029964;poland;SE-T924;2;31,584
103271;13;29.01.2021;AW00029964;poland;FR-T98Y-54;10;602,346
103271;14;29.01.2021;AW00029964;poland;BK-T18Y-50;10;445,41
103271;15;29.01.2021;AW00029964;poland;BK-T18U-54;4;445,41
103271;16;29.01.2021;AW00029964;poland;BK-T79U-50;2;1430,442
103272;1;29.01.2021;AW00030027;poland;BK-T18Y-62;2;445,41
103272;2;29.01.2021;AW00030027;poland;BK-T18Y-44;4;445,41
103272;3;29.01.2021;AW00030027;poland;BK-T79Y-60;2;1430,442
103272;4;29.01.2021;AW00030027;poland;BK-T44U-60;2;728,91
103272;5;29.01.2021;AW00030027;poland;BK-T79U-60;8;1430,442
103272;6;29.01.2021;AW00030027;poland;BK-T44U-54;2;728,91
103272;7;29.01.2021;AW00030027;poland;BK-T79Y-46;2;1430,442
103273;1;29.01.2021;AW00029551;poland;BK-T44U-60;4;728,91
103273;2;29.01.2021;AW00029551;poland;BK-T79U-54;4;1430,442
103273;3;29.01.2021;AW00029551;poland;BK-T79U-60;2;1430,442
103273;4;29.01.2021;AW00029551;poland;BK-T44U-46;4;728,91
103273;5;29.01.2021;AW00029551;poland;BK-T18Y-54;2;445,41
103273;6;29.01.2021;AW00029551;poland;SJ-0194-X;4;32,394
103273;7;29.01.2021;AW00029551;poland;WB-H098;10;2,994
103273;8;29.01.2021;AW00029551;poland;BK-T79Y-50;8;1430,442
103273;9;29.01.2021;AW00029551;poland;BK-T18U-44;2;445,41
103273;10;29.01.2021;AW00029551;poland;BK-T18Y-44;2;445,41
103273;11;29.01.2021;AW00029551;poland;CA-1098;4;5,394
103273;12;29.01.2021;AW00029551;poland;HL-U509-B;6;20,994
103273;13;29.01.2021;AW00029551;poland;CH-0234;4;12,144
103273;14;29.01.2021;AW00029551;poland;BK-T18Y-50;6;445,41
103273;15;29.01.2021;AW00029551;poland;CL-9009;6;4,77
103273;16;29.01.2021;AW00029551;poland;BK-T44U-50;2;728,91
103273;17;29.01.2021;AW00029551;poland;BK-T18Y-62;6;445,41
103273;18;29.01.2021;AW00029551;poland;BK-T79Y-46;2;1430,442
103273;19;29.01.2021;AW00029551;poland;BK-T79Y-60;6;1430,442
103273;20;29.01.2021;AW00029551;poland;SJ-0194-L;12;32,394
103273;21;29.01.2021;AW00029551;poland;BK-T44U-54;2;728,91
103273;22;29.01.2021;AW00029551;poland;FD-2342;2;54,894
103273;23;29.01.2021;AW00029551;poland;LJ-0192-L;2;29,994
103273;24;29.01.2021;AW00029551;poland;VE-C304-M;2;38,1
103273;25;29.01.2021;AW00029551;poland;VE-C304-S;8;38,1
103273;26;29.01.2021;AW00029551;poland;CS-9183;4;242,994
103273;27;29.01.2021;AW00029551;poland;BK-T18U-58;2;445,41
103273;28;29.01.2021;AW00029551;poland;HL-U509;6;20,994
103273;29;29.01.2021;AW00029551;poland;BK-T79Y-54;2;1430,442
103273;30;29.01.2021;AW00029551;poland;BK-T18Y-58;4;445,41
103274;1;29.01.2021;AW00029678;poland;SH-W890-M;4;41,994
103274;2;29.01.2021;AW00029678;poland;SH-W890-L;4;41,994
103274;3;29.01.2021;AW00029678;poland;SH-W890-S;4;41,994
103274;4;29.01.2021;AW00029678;poland;BK-M68B-38;4;1376,994
103275;1;29.01.2021;AW00029972;poland;BK-T44U-60;6;728,91
103275;2;29.01.2021;AW00029972;poland;BK-T79U-46;4;1430,442
103275;3;29.01.2021;AW00029972;poland;VE-C304-S;4;38,1
103275;4;29.01.2021;AW00029972;poland;BK-T18Y-62;2;445,41
103275;5;29.01.2021;AW00029972;poland;BK-T79Y-60;8;1430,442
103275;6;29.01.2021;AW00029972;poland;BK-T79U-60;8;1430,442
103275;7;29.01.2021;AW00029972;poland;BK-T18Y-44;6;445,41
103275;8;29.01.2021;AW00029972;poland;BK-T18U-54;2;445,41
103275;9;29.01.2021;AW00029972;poland;BK-T44U-54;6;728,91
103275;10;29.01.2021;AW00029972;poland;BK-T18U-50;2;445,41
103275;11;29.01.2021;AW00029972;poland;BK-T79Y-46;2;1430,442
103276;1;29.01.2021;AW00029715;poland;HY-1023-70;4;32,994
103276;2;29.01.2021;AW00029715;poland;HL-U509-R;4;20,994
103276;3;29.01.2021;AW00029715;poland;BK-R79Y-44;6;1020,594
103276;4;29.01.2021;AW00029715;poland;SO-R809-M;8;5,394
103276;5;29.01.2021;AW00029715;poland;BK-R64Y-48;6;672,294
103276;6;29.01.2021;AW00029715;poland;BK-R89B-48;6;1466,01
103276;7;29.01.2021;AW00029715;poland;BK-R19B-58;14;323,994
103276;8;29.01.2021;AW00029715;poland;BK-R89B-52;2;1466,01
103276;9;29.01.2021;AW00029715;poland;BK-R19B-44;10;323,994
103276;10;29.01.2021;AW00029715;poland;BK-R89R-58;12;1466,01
103276;11;29.01.2021;AW00029715;poland;SO-R809-L;14;5,394
103276;12;29.01.2021;AW00029715;poland;BK-R64Y-40;4;672,294
103276;13;29.01.2021;AW00029715;poland;BK-R89B-58;10;1466,01
103276;14;29.01.2021;AW00029715;poland;BK-R64Y-42;8;672,294
103276;15;29.01.2021;AW00029715;poland;BK-R64Y-44;8;672,294
103276;16;29.01.2021;AW00029715;poland;BK-R79Y-40;6;1020,594
103276;17;29.01.2021;AW00029715;poland;BK-R19B-52;10;323,994
103276;18;29.01.2021;AW00029715;poland;PD-R563;6;37,254
103276;19;29.01.2021;AW00029715;poland;BK-R19B-48;4;323,994
103276;20;29.01.2021;AW00029715;poland;BK-R79Y-48;8;1020,594
103276;21;29.01.2021;AW00029715;poland;BK-R64Y-38;10;672,294
103276;22;29.01.2021;AW00029715;poland;BK-R79Y-42;4;1020,594
103276;23;29.01.2021;AW00029715;poland;VE-C304-M;2;38,1
103276;24;29.01.2021;AW00029715;poland;PD-R347;4;24,294
103276;25;29.01.2021;AW00029715;poland;BK-R89B-44;8;1466,01
103277;1;29.01.2021;AW00029572;poland;BK-R19B-52;4;323,994
103277;2;29.01.2021;AW00029572;poland;BK-R79Y-48;12;1020,594
103277;3;29.01.2021;AW00029572;poland;SO-R809-M;4;5,394
103277;4;29.01.2021;AW00029572;poland;BK-R79Y-40;4;1020,594
103277;5;29.01.2021;AW00029572;poland;SO-R809-L;16;5,394
103278;1;29.01.2021;AW00029823;poland;BK-T79U-54;2;1430,442
103278;2;29.01.2021;AW00029823;poland;BB-9108;4;72,894
103278;3;29.01.2021;AW00029823;poland;FD-2342;6;54,894
103278;4;29.01.2021;AW00029823;poland;LJ-0192-L;16;29,994
103278;5;29.01.2021;AW00029823;poland;CL-9009;4;4,77
103278;6;29.01.2021;AW00029823;poland;SJ-0194-X;16;32,394
103278;7;29.01.2021;AW00029823;poland;BK-T44U-50;2;728,91
103278;8;29.01.2021;AW00029823;poland;BK-T44U-46;6;728,91
103278;9;29.01.2021;AW00029823;poland;BK-T79U-50;2;1430,442
103278;10;29.01.2021;AW00029823;poland;CH-0234;2;12,144
103278;11;29.01.2021;AW00029823;poland;CA-1098;14;5,394
103278;12;29.01.2021;AW00029823;poland;HL-U509;2;20,994
103278;13;29.01.2021;AW00029823;poland;BK-T18Y-62;2;445,41
103278;14;29.01.2021;AW00029823;poland;BK-T79U-46;2;1430,442
103278;15;29.01.2021;AW00029823;poland;BK-T44U-54;4;728,91
103278;16;29.01.2021;AW00029823;poland;RA-H123;14;72
103278;17;29.01.2021;AW00029823;poland;FB-9873;2;63,9
103278;18;29.01.2021;AW00029823;poland;BK-T18U-50;4;445,41
103278;19;29.01.2021;AW00029823;poland;VE-C304-S;14;38,1
103278;20;29.01.2021;AW00029823;poland;BK-T18U-44;4;445,41
103278;21;29.01.2021;AW00029823;poland;BK-T79U-60;4;1430,442
103278;22;29.01.2021;AW00029823;poland;BK-T18U-62;2;445,41
103278;23;29.01.2021;AW00029823;poland;BK-T18Y-54;2;445,41
103278;24;29.01.2021;AW00029823;poland;BK-T44U-60;6;728,91
103278;25;29.01.2021;AW00029823;poland;BK-T79Y-54;4;1430,442
103278;26;29.01.2021;AW00029823;poland;CS-9183;8;242,994
103278;27;29.01.2021;AW00029823;poland;WB-H098;6;2,994
103278;28;29.01.2021;AW00029823;poland;SJ-0194-L;12;32,394
103278;29;29.01.2021;AW00029823;poland;BK-T79Y-60;2;1430,442
103278;30;29.01.2021;AW00029823;poland;BK-T18U-54;4;445,41
103279;1;29.01.2021;AW00029577;poland;SO-R809-M;8;5,394
103279;2;29.01.2021;AW00029577;poland;SO-R809-L;8;5,394
103279;3;29.01.2021;AW00029577;poland;BK-R79Y-40;4;1020,594
103279;4;29.01.2021;AW00029577;poland;BK-R19B-48;4;323,994
103279;5;29.01.2021;AW00029577;poland;VE-C304-S;10;38,1
103280;1;29.01.2021;AW00029720;poland;BK-T18U-50;6;445,41
103280;2;29.01.2021;AW00029720;poland;BK-T18Y-62;12;445,41
103280;3;29.01.2021;AW00029720;poland;BK-T79U-46;2;1430,442
103280;4;29.01.2021;AW00029720;poland;FR-T67U-54;10;200,052
103280;5;29.01.2021;AW00029720;poland;FR-T67Y-44;6;200,052
103280;6;29.01.2021;AW00029720;poland;BK-T18Y-50;2;445,41
103280;7;29.01.2021;AW00029720;poland;FR-T98Y-60;4;602,346
103280;8;29.01.2021;AW00029720;poland;BK-T79Y-50;2;1430,442
103280;9;29.01.2021;AW00029720;poland;BK-T18Y-54;8;445,41
103280;10;29.01.2021;AW00029720;poland;FR-T98U-54;2;602,346
103280;11;29.01.2021;AW00029720;poland;BK-T44U-46;4;728,91
103280;12;29.01.2021;AW00029720;poland;BK-T44U-60;4;728,91
103280;13;29.01.2021;AW00029720;poland;FR-T67Y-62;2;200,052
103280;14;29.01.2021;AW00029720;poland;BK-T18Y-44;4;445,41
103280;15;29.01.2021;AW00029720;poland;FR-T98U-60;4;602,346
103280;16;29.01.2021;AW00029720;poland;CA-1098;2;5,394
103280;17;29.01.2021;AW00029720;poland;BK-T18U-58;2;445,41
103280;18;29.01.2021;AW00029720;poland;BK-T79U-50;2;1430,442
103280;19;29.01.2021;AW00029720;poland;BK-T79Y-46;2;1430,442
103281;1;29.01.2021;AW00030049;poland;FR-R72Y-44;6;356,898
103281;2;29.01.2021;AW00030049;poland;BK-R79Y-48;22;986,5742
103281;3;29.01.2021;AW00030049;poland;HL-U509-B;2;20,994
103281;4;29.01.2021;AW00030049;poland;PD-R347;6;24,294
103281;5;29.01.2021;AW00030049;poland;BK-R79Y-42;6;1020,594
103281;6;29.01.2021;AW00030049;poland;BK-R64Y-38;2;672,294
103281;7;29.01.2021;AW00030049;poland;BK-R64Y-48;6;672,294
103281;8;29.01.2021;AW00030049;poland;BK-R79Y-40;4;1020,594
103281;9;29.01.2021;AW00030049;poland;BK-R19B-52;14;323,994
103281;10;29.01.2021;AW00030049;poland;FR-R38B-52;4;202,332
103281;11;29.01.2021;AW00030049;poland;BK-R19B-48;22;313,1942
103281;12;29.01.2021;AW00030049;poland;BK-R89B-44;10;1466,01
103282;1;29.01.2021;AW00030019;poland;SH-W890-M;4;41,994
103282;2;29.01.2021;AW00030019;poland;SH-W890-L;2;41,994
103283;1;29.01.2021;AW00029645;poland;BK-T79U-50;2;1430,442
103283;2;29.01.2021;AW00029645;poland;BK-T79U-60;6;1430,442
103283;3;29.01.2021;AW00029645;poland;RA-H123;2;72
103283;4;29.01.2021;AW00029645;poland;BK-T44U-46;2;728,91
103283;5;29.01.2021;AW00029645;poland;BK-T79Y-50;2;1430,442
103283;6;29.01.2021;AW00029645;poland;FR-T67Y-62;6;200,052
103283;7;29.01.2021;AW00029645;poland;FR-T98U-60;2;602,346
103283;8;29.01.2021;AW00029645;poland;BK-T18U-54;4;445,41
103283;9;29.01.2021;AW00029645;poland;BK-T44U-54;12;728,91
103283;10;29.01.2021;AW00029645;poland;FR-T67Y-44;6;200,052
103283;11;29.01.2021;AW00029645;poland;FR-T98Y-54;4;602,346
103283;12;29.01.2021;AW00029645;poland;BK-T79Y-46;2;1430,442
103283;13;29.01.2021;AW00029645;poland;BK-T44U-60;2;728,91
103283;14;29.01.2021;AW00029645;poland;FR-T98U-54;2;602,346
103283;15;29.01.2021;AW00029645;poland;FR-T67U-50;2;200,052
103283;16;29.01.2021;AW00029645;poland;BK-T79U-46;4;1430,442
103283;17;29.01.2021;AW00029645;poland;BK-T79Y-60;10;1430,442
103283;18;29.01.2021;AW00029645;poland;BK-T18U-50;4;445,41
103283;19;29.01.2021;AW00029645;poland;FR-T98Y-60;4;602,346
103284;1;29.01.2021;AW00029531;poland;BK-R19B-48;4;323,994
103284;2;29.01.2021;AW00029531;poland;SO-R809-M;8;5,394
103284;3;29.01.2021;AW00029531;poland;SO-R809-L;36;4,9445
103284;4;29.01.2021;AW00029531;poland;BK-R79Y-40;6;1020,594
103284;5;29.01.2021;AW00029531;poland;BK-R79Y-48;2;1020,594
103285;1;29.01.2021;AW00029916;poland;BB-9108;2;72,894
103285;2;29.01.2021;AW00029916;poland;BK-T18Y-54;4;445,41
103285;3;29.01.2021;AW00029916;poland;BK-T79Y-46;8;1430,442
103285;4;29.01.2021;AW00029916;poland;SJ-0194-L;12;32,394
103285;5;29.01.2021;AW00029916;poland;BK-T79Y-54;4;1430,442
103285;6;29.01.2021;AW00029916;poland;BK-T18U-54;8;445,41
103285;7;29.01.2021;AW00029916;poland;BK-T18U-44;2;445,41
103285;8;29.01.2021;AW00029916;poland;BK-T18U-58;6;445,41
103285;9;29.01.2021;AW00029916;poland;FB-9873;6;63,9
103285;10;29.01.2021;AW00029916;poland;BK-T18Y-50;6;445,41
103285;11;29.01.2021;AW00029916;poland;BK-T79Y-50;4;1430,442
103285;12;29.01.2021;AW00029916;poland;BK-T79Y-60;4;1430,442
103285;13;29.01.2021;AW00029916;poland;BK-T18Y-44;10;445,41
103285;14;29.01.2021;AW00029916;poland;BK-T79U-60;10;1430,442
103285;15;29.01.2021;AW00029916;poland;WB-H098;18;2,994
103285;16;29.01.2021;AW00029916;poland;BK-T79U-50;10;1430,442
103285;17;29.01.2021;AW00029916;poland;BK-T79U-46;10;1430,442
103285;18;29.01.2021;AW00029916;poland;CL-9009;22;4,611
103285;19;29.01.2021;AW00029916;poland;HY-1023-70;2;32,994
103285;20;29.01.2021;AW00029916;poland;FD-2342;6;54,894
103285;21;29.01.2021;AW00029916;poland;BK-T44U-54;6;728,91
103285;22;29.01.2021;AW00029916;poland;VE-C304-M;2;38,1
103285;23;29.01.2021;AW00029916;poland;BK-T44U-50;4;728,91
103285;24;29.01.2021;AW00029916;poland;VE-C304-S;8;38,1
103285;25;29.01.2021;AW00029916;poland;CA-1098;14;5,394
103285;26;29.01.2021;AW00029916;poland;SJ-0194-X;4;32,394
103285;27;29.01.2021;AW00029916;poland;BK-T18Y-58;6;445,41
103285;28;29.01.2021;AW00029916;poland;CH-0234;2;12,144
103285;29;29.01.2021;AW00029916;poland;BK-T18Y-62;4;445,41
103285;30;29.01.2021;AW00029916;poland;BK-T79U-54;8;1430,442
103285;31;29.01.2021;AW00029916;poland;CS-9183;4;242,994
103285;32;29.01.2021;AW00029916;poland;BK-T18U-50;8;445,41
103285;33;29.01.2021;AW00029916;poland;BK-T18U-62;10;445,41
103285;34;29.01.2021;AW00029916;poland;RA-H123;18;72
103285;35;29.01.2021;AW00029916;poland;HL-U509;18;20,994
103285;36;29.01.2021;AW00029916;poland;HL-U509-B;10;20,994
103285;37;29.01.2021;AW00029916;poland;BK-T44U-60;4;728,91
103285;38;29.01.2021;AW00029916;poland;LJ-0192-L;24;28,9942
103286;1;29.01.2021;AW00029690;poland;PD-M562;6;48,594
103286;2;29.01.2021;AW00029690;poland;CH-0234;4;12,144
103286;3;29.01.2021;AW00029690;poland;FR-M21B-44;4;149,874
103286;4;29.01.2021;AW00029690;poland;FB-9873;6;63,9
103286;5;29.01.2021;AW00029690;poland;SH-W890-L;10;41,994
103286;6;29.01.2021;AW00029690;poland;FR-M94S-38;4;818,7
103286;7;29.01.2021;AW00029690;poland;FR-M21S-52;4;158,43
103286;8;29.01.2021;AW00029690;poland;FR-M21S-42;2;158,43
103286;9;29.01.2021;AW00029690;poland;SH-W890-S;4;41,994
103286;10;29.01.2021;AW00029690;poland;FD-2342;2;54,894
103286;11;29.01.2021;AW00029690;poland;FR-M63S-40;4;218,454
103286;12;29.01.2021;AW00029690;poland;FR-M94B-42;2;809,76
103286;13;29.01.2021;AW00029690;poland;HL-U509-B;2;20,994
103286;14;29.01.2021;AW00029690;poland;FR-M21B-42;6;149,874
103286;15;29.01.2021;AW00029690;poland;HB-M763;2;37,152
103286;16;29.01.2021;AW00029690;poland;FR-M63S-42;2;218,454
103287;1;29.01.2021;AW00029514;poland;BK-T18Y-54;2;445,41
103287;2;29.01.2021;AW00029514;poland;BK-T44U-46;2;728,91
103288;1;29.01.2021;AW00029887;poland;GL-H102-M;4;14,694
103288;2;29.01.2021;AW00029887;poland;VE-C304-M;2;38,1
103288;3;29.01.2021;AW00029887;poland;HL-U509-R;6;20,994
103289;1;29.01.2021;AW00029877;poland;BK-T18U-50;2;445,41
103289;2;29.01.2021;AW00029877;poland;BK-T79Y-60;4;1430,442
103289;3;29.01.2021;AW00029877;poland;BK-T79U-46;6;1430,442
103289;4;29.01.2021;AW00029877;poland;BK-T44U-54;4;728,91
103289;5;29.01.2021;AW00029877;poland;BK-T18Y-44;2;445,41
103289;6;29.01.2021;AW00029877;poland;BK-T79Y-46;6;1430,442
103289;7;29.01.2021;AW00029877;poland;VE-C304-S;10;38,1
103289;8;29.01.2021;AW00029877;poland;BK-T18Y-62;2;445,41
103289;9;29.01.2021;AW00029877;poland;BK-T44U-60;4;728,91
103289;10;29.01.2021;AW00029877;poland;BK-T79U-60;6;1430,442
103290;1;29.01.2021;AW00029838;poland;HL-U509-B;4;20,994
103290;2;29.01.2021;AW00029838;poland;PD-R853;6;48,594
103290;3;29.01.2021;AW00029838;poland;VE-C304-M;2;38,1
103291;1;29.01.2021;AW00029915;poland;BK-M18B-40;4;323,994
103291;2;29.01.2021;AW00029915;poland;BK-M18S-44;6;338,994
103291;3;29.01.2021;AW00029915;poland;BK-M68S-42;12;1391,994
103291;4;29.01.2021;AW00029915;poland;BK-M18B-52;2;323,994
103291;5;29.01.2021;AW00029915;poland;BK-M18S-40;4;338,994
103291;6;29.01.2021;AW00029915;poland;BK-M68B-46;12;1376,994
103291;7;29.01.2021;AW00029915;poland;SH-W890-S;10;41,994
103291;8;29.01.2021;AW00029915;poland;FR-M21B-44;2;149,874
103291;9;29.01.2021;AW00029915;poland;FR-M21S-42;2;158,43
103291;10;29.01.2021;AW00029915;poland;BK-M38S-40;2;461,694
103291;11;29.01.2021;AW00029915;poland;PD-M562;2;48,594
103291;12;29.01.2021;AW00029915;poland;HB-M763;4;37,152
103291;13;29.01.2021;AW00029915;poland;SH-W890-M;4;41,994
103291;14;29.01.2021;AW00029915;poland;BK-M38S-38;8;461,694
103291;15;29.01.2021;AW00029915;poland;BK-M68S-38;6;1391,994
103291;16;29.01.2021;AW00029915;poland;BK-M68B-38;4;1376,994
103291;17;29.01.2021;AW00029915;poland;BK-M38S-46;2;461,694
103291;18;29.01.2021;AW00029915;poland;FR-M63S-40;2;218,454
103291;19;29.01.2021;AW00029915;poland;BK-M18S-42;2;338,994
103291;20;29.01.2021;AW00029915;poland;SH-W890-L;18;41,994
103291;21;29.01.2021;AW00029915;poland;FR-M63S-42;4;218,454
103291;22;29.01.2021;AW00029915;poland;BK-M68S-46;16;1391,994
103291;23;29.01.2021;AW00029915;poland;BK-M18S-48;2;338,994
103292;1;29.01.2021;AW00029750;poland;BK-R89B-48;4;1466,01
103292;2;29.01.2021;AW00029750;poland;BK-R89B-44;2;1466,01
103292;3;29.01.2021;AW00029750;poland;PD-R563;4;37,254
103292;4;29.01.2021;AW00029750;poland;BK-R64Y-40;6;672,294
103292;5;29.01.2021;AW00029750;poland;FR-R72Y-38;2;356,898
103292;6;29.01.2021;AW00029750;poland;PD-R853;4;48,594
103293;1;29.01.2021;AW00029729;poland;BK-R19B-58;2;323,994
103294;1;29.01.2021;AW00029948;poland;SE-T924;2;31,584
103295;1;29.01.2021;AW00029878;poland;BK-T18U-50;4;445,41
103295;2;29.01.2021;AW00029878;poland;BK-T79Y-46;2;1430,442
103295;3;29.01.2021;AW00029878;poland;BK-T44U-54;2;728,91
103295;4;29.01.2021;AW00029878;poland;BK-T18Y-44;4;445,41
103295;5;29.01.2021;AW00029878;poland;BK-T79U-60;6;1430,442
103295;6;29.01.2021;AW00029878;poland;BK-T79Y-60;4;1430,442
103296;1;29.01.2021;AW00029931;poland;CH-0234;4;12,144
103296;2;29.01.2021;AW00029931;poland;BK-T18Y-62;2;445,41
103296;3;29.01.2021;AW00029931;poland;BK-T18U-62;2;445,41
103296;4;29.01.2021;AW00029931;poland;BK-T18U-44;2;445,41
103296;5;29.01.2021;AW00029931;poland;BK-T44U-46;4;728,91
103296;6;29.01.2021;AW00029931;poland;BK-T79U-60;2;1430,442
103296;7;29.01.2021;AW00029931;poland;BK-T18Y-50;6;445,41
103296;8;29.01.2021;AW00029931;poland;BK-T79U-46;2;1430,442
103296;9;29.01.2021;AW00029931;poland;BK-T79Y-46;6;1430,442
103296;10;29.01.2021;AW00029931;poland;BK-T79Y-54;4;1430,442
103296;11;29.01.2021;AW00029931;poland;BK-T18Y-54;4;445,41
103296;12;29.01.2021;AW00029931;poland;BK-T18U-58;6;445,41
103296;13;29.01.2021;AW00029931;poland;BK-T18Y-44;4;445,41
103296;14;29.01.2021;AW00029931;poland;BK-T79Y-50;4;1430,442
103296;15;29.01.2021;AW00029931;poland;FB-9873;2;63,9
103296;16;29.01.2021;AW00029931;poland;BK-T79U-54;8;1430,442
103296;17;29.01.2021;AW00029931;poland;BK-T18U-54;2;445,41
103296;18;29.01.2021;AW00029931;poland;BK-T44U-60;4;728,91
103296;19;29.01.2021;AW00029931;poland;FD-2342;2;54,894
103296;20;29.01.2021;AW00029931;poland;BK-T79U-50;2;1430,442
103297;1;29.01.2021;AW00029834;poland;BK-M18S-40;2;338,994
103297;2;29.01.2021;AW00029834;poland;BK-M18B-40;2;323,994
103297;3;29.01.2021;AW00029834;poland;BK-M18B-52;4;323,994
103297;4;29.01.2021;AW00029834;poland;FR-M21S-42;4;158,43
103297;5;29.01.2021;AW00029834;poland;BK-M38S-38;8;461,694
103297;6;29.01.2021;AW00029834;poland;BK-M68B-42;4;1376,994
103297;7;29.01.2021;AW00029834;poland;BK-M38S-40;6;461,694
103297;8;29.01.2021;AW00029834;poland;BK-M68B-38;10;1376,994
103297;9;29.01.2021;AW00029834;poland;HB-M763;10;37,152
103297;10;29.01.2021;AW00029834;poland;SH-W890-L;20;41,994
103297;11;29.01.2021;AW00029834;poland;SH-W890-S;30;38,4945
103297;12;29.01.2021;AW00029834;poland;BK-M18B-44;2;323,994
103297;13;29.01.2021;AW00029834;poland;BK-M38S-42;8;461,694
103297;14;29.01.2021;AW00029834;poland;BK-M18S-44;2;338,994
103297;15;29.01.2021;AW00029834;poland;FR-M63S-42;4;218,454
103297;16;29.01.2021;AW00029834;poland;BK-M18B-48;2;323,994
103297;17;29.01.2021;AW00029834;poland;BK-M38S-46;12;461,694
103297;18;29.01.2021;AW00029834;poland;BK-M68S-38;6;1391,994
103297;19;29.01.2021;AW00029834;poland;BK-M68S-46;4;1391,994
103297;20;29.01.2021;AW00029834;poland;BK-M18S-48;2;338,994
103297;21;29.01.2021;AW00029834;poland;BK-M68S-42;4;1391,994
103297;22;29.01.2021;AW00029834;poland;FR-M63S-40;2;218,454
103297;23;29.01.2021;AW00029834;poland;BK-M18B-42;6;323,994
103298;1;29.01.2021;AW00029810;poland;SH-W890-S;4;41,994
103298;2;29.01.2021;AW00029810;poland;BK-M68B-42;2;1376,994
103298;3;29.01.2021;AW00029810;poland;SH-W890-L;6;41,994
103299;1;29.01.2021;AW00029546;poland;SO-R809-M;6;5,394
103299;2;29.01.2021;AW00029546;poland;BK-R79Y-42;8;1020,594
103299;3;29.01.2021;AW00029546;poland;BK-R89B-48;8;1466,01
103299;4;29.01.2021;AW00029546;poland;BK-R89B-52;10;1466,01
103299;5;29.01.2021;AW00029546;poland;CA-1098;2;5,394
103299;6;29.01.2021;AW00029546;poland;LJ-0192-L;10;29,994
103299;7;29.01.2021;AW00029546;poland;BK-R79Y-44;8;1020,594
103299;8;29.01.2021;AW00029546;poland;BK-R19B-58;4;323,994
103299;9;29.01.2021;AW00029546;poland;BK-R64Y-42;6;672,294
103299;10;29.01.2021;AW00029546;poland;BK-R64Y-48;4;672,294
103299;11;29.01.2021;AW00029546;poland;SO-R809-L;8;5,394
103299;12;29.01.2021;AW00029546;poland;BK-R89B-44;2;1466,01
103299;13;29.01.2021;AW00029546;poland;BK-R89R-58;8;1466,01
103299;14;29.01.2021;AW00029546;poland;BK-R19B-52;10;323,994
103299;15;29.01.2021;AW00029546;poland;SJ-0194-X;12;32,394
103299;16;29.01.2021;AW00029546;poland;RA-H123;8;72
103299;17;29.01.2021;AW00029546;poland;BK-R89B-58;4;1466,01
103299;18;29.01.2021;AW00029546;poland;VE-C304-S;8;38,1
103299;19;29.01.2021;AW00029546;poland;BK-R79Y-40;6;1020,594
103299;20;29.01.2021;AW00029546;poland;BK-R79Y-48;6;1020,594
103299;21;29.01.2021;AW00029546;poland;BK-R19B-48;14;323,994
103299;22;29.01.2021;AW00029546;poland;BK-R64Y-38;8;672,294
103299;23;29.01.2021;AW00029546;poland;BK-R64Y-44;6;672,294
103299;24;29.01.2021;AW00029546;poland;PD-R347;6;24,294
103299;25;29.01.2021;AW00029546;poland;WB-H098;4;2,994
103299;26;29.01.2021;AW00029546;poland;SJ-0194-L;14;32,394
103299;27;29.01.2021;AW00029546;poland;BK-R19B-44;10;323,994
103299;28;29.01.2021;AW00029546;poland;BK-R64Y-40;8;672,294
103300;1;29.01.2021;AW00029642;poland;HB-M763;2;37,152
103301;1;29.01.2021;AW00029628;poland;FR-M21B-44;2;149,874
103301;2;29.01.2021;AW00029628;poland;FR-M21S-42;4;158,43
103301;3;29.01.2021;AW00029628;poland;BK-M68B-38;4;1376,994
103301;4;29.01.2021;AW00029628;poland;HB-M763;10;37,152
103301;5;29.01.2021;AW00029628;poland;FR-M94B-42;4;809,76
103301;6;29.01.2021;AW00029628;poland;FR-M21S-40;2;158,43
103301;7;29.01.2021;AW00029628;poland;SH-W890-L;8;41,994
103301;8;29.01.2021;AW00029628;poland;PD-M562;4;48,594
103301;9;29.01.2021;AW00029628;poland;SE-M798;2;23,484
103301;10;29.01.2021;AW00029628;poland;BK-M68B-42;2;1376,994
103301;11;29.01.2021;AW00029628;poland;FR-M63S-40;4;218,454
103301;12;29.01.2021;AW00029628;poland;CH-0234;8;12,144
103301;13;29.01.2021;AW00029628;poland;BB-9108;2;72,894
103301;14;29.01.2021;AW00029628;poland;SE-M940;4;31,584
